Path,Surface(micron2),Phase_PV(nm),Phase_StdDev(nm),Phase_avg(nm),Phase_median(nm),Surface_density(pg/micron2),Dry_mass(pg),Optical_volume(micron3),Phase_max(nm),Phase_min(nm),Circularity,Perimeter(micron),Ellipse_axis_ratio,Convexity,Solidity,Surface_Centroid_X,Surface_Centroid_Y,Mass_Centroid_X,Mass_Centroid_Y
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0050.tif,418.914,813.662,274.439,328.444,278.133,1.825,764.387,137.59,817.911,4.249,0.856,78.442,0.897,0.813,0.86,201.252,171.289,201.941,170.893
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0051.tif,404.129,812.186,275.407,339.81,296.199,1.888,762.927,137.327,815.229,3.043,0.887,75.673,0.978,0.82,0.858,201.854,171.13,202.219,170.761
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0052.tif,402.486,805.659,276.347,342.002,296.322,1.9,764.728,137.651,807.37,1.711,0.871,76.188,0.973,0.794,0.857,201.835,171.397,202.023,170.901
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0053.tif,401.391,800.706,277.064,342.199,297.141,1.901,763.086,137.355,805.371,4.665,0.887,75.41,0.982,0.811,0.867,201.809,171.854,202.178,171.171
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0054.tif,398.105,807.995,274.996,343.551,313.458,1.909,759.829,136.769,811.392,3.398,0.883,75.266,0.975,0.809,0.866,202.323,172.029,202.634,171.315
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0055.tif,401.391,804.399,275.532,341.197,309.103,1.896,760.853,136.954,809.445,5.047,0.897,75.004,0.981,0.814,0.862,202.484,172.03,202.708,171.47
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0056.tif,407.414,804.801,278.319,337.287,293.454,1.874,763.419,137.415,808.746,3.945,0.833,78.386,0.952,0.771,0.837,202.594,172.106,202.822,171.753
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0057.tif,416.724,812.187,279.809,327.222,276.902,1.818,757.562,136.361,814.359,2.172,0.833,79.277,0.904,0.812,0.846,202.326,172.147,202.624,171.615
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0058.tif,404.129,819.202,279.732,340.061,299.385,1.889,763.492,137.429,822.2,2.998,0.87,76.391,0.969,0.777,0.851,202.732,172.118,202.815,171.653
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos1_0059.tif,399.748,806.787,278.614,342.497,299.973,1.903,760.625,136.912,811.451,4.665,0.907,74.401,0.957,0.771,0.861,202.585,172.356,202.885,171.785
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0000.tif,1119.294,364.994,114.578,118.834,50.206,0.66,738.948,133.011,366.157,1.164,0.324,208.406,0.574,0.661,0.616,128.673,141.242,128.555,137.113
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0000.tif,975.823,337.222,103.281,109.391,68.775,0.608,593.036,106.747,340.294,3.071,0.332,192.205,0.819,0.595,0.687,261.998,206.76,264.017,204.963
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0001.tif,1124.223,366.688,114.894,118.558,49.584,0.659,740.478,133.286,368.403,1.715,0.321,209.862,0.641,0.664,0.627,127.347,141.48,127.442,137.622
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0001.tif,1089.724,296.654,89.793,98.919,66.693,0.55,598.856,107.794,297.318,0.664,0.252,233.336,0.756,0.532,0.669,261.657,206.35,262.959,204.965
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0002.tif,1112.176,380.966,117.184,120.24,50.716,0.668,742.932,133.728,383.097,2.131,0.35,199.958,0.637,0.676,0.634,127.195,141.749,126.92,138.193
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0003.tif,1130.246,383.374,119.594,120.073,50.371,0.667,753.958,135.713,386.896,3.522,0.335,205.893,0.604,0.657,0.635,126.845,142.4,126.224,138.373
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0004.tif,1084.796,394.812,122.584,123.061,51.561,0.684,741.646,133.496,397.085,2.274,0.346,198.39,0.452,0.679,0.648,127.306,141.648,126.184,138.055
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0005.tif,1072.201,404.202,124.455,124.564,52.94,0.692,741.987,133.558,406.483,2.281,0.338,199.661,0.566,0.666,0.633,127.194,142.211,125.82,138.242
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0006.tif,1058.511,413.621,126.465,126.122,52.744,0.701,741.673,133.501,414.546,0.924,0.344,196.581,0.558,0.668,0.641,127.767,142.861,126.401,138.708
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0007.tif,1042.083,411.978,128.811,127.362,51.55,0.708,737.345,132.722,413.054,1.076,0.302,208.282,0.527,0.668,0.609,127.555,142.653,126.495,138.858
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0008.tif,1056.32,407.468,129.872,126.132,50.4,0.701,740.198,133.236,408.963,1.496,0.308,207.684,0.54,0.656,0.623,127.291,142.956,126.168,139.101
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0009.tif,1020.179,410.752,133.322,130.025,51.638,0.722,736.937,132.649,411.924,1.172,0.326,198.444,0.547,0.663,0.621,127.632,142.911,126.292,139.133
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0010.tif,1042.083,427.571,135.057,128.058,48.604,0.711,741.374,133.447,431.199,3.628,0.336,197.463,0.577,0.659,0.649,127.598,143.322,126.001,139.11
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0011.tif,1042.083,439.286,136.955,127.753,47.25,0.71,739.608,133.13,442.436,3.15,0.325,200.678,0.535,0.636,0.666,128.673,144.425,126.317,139.308
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0012.tif,1049.202,436.971,138.696,128.431,46.615,0.714,748.608,134.75,441.182,4.211,0.363,190.528,0.576,0.66,0.678,129.005,145.192,126.449,139.664
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0013.tif,1062.344,452.732,139.857,127.66,45.775,0.709,753.437,135.619,456.937,4.205,0.426,176.946,0.49,0.69,0.694,128.914,145.766,126.537,139.897
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0014.tif,1065.63,449.12,139.832,127.513,46.268,0.708,754.898,135.882,453.856,4.736,0.421,178.427,0.506,0.69,0.692,128.865,146.249,126.577,140.373
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0015.tif,1054.678,452.968,140.064,128.492,46.099,0.714,752.877,135.518,456.468,3.5,0.421,177.419,0.52,0.697,0.692,129.137,146.632,126.621,140.491
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0016.tif,1079.867,459.916,140.784,125.276,44.219,0.696,751.567,135.282,462.764,2.848,0.38,188.907,0.587,0.676,0.68,128.476,146.494,126.223,140.628
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0017.tif,986.775,467.998,144.9,135.129,48.639,0.751,740.789,133.342,470.776,2.777,0.344,189.828,0.503,0.63,0.701,128.228,144.079,125.822,140.107
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0018.tif,1089.177,472.835,141.394,125.448,44.74,0.697,759.085,136.635,475.927,3.092,0.365,193.628,0.562,0.656,0.681,128.294,147.201,125.516,141.107
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0019.tif,962.681,445.066,145.975,137.72,49.468,0.765,736.56,132.581,448.284,3.218,0.301,200.431,0.478,0.613,0.682,128.447,144.89,125.613,140.461
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0020.tif,1078.772,449.823,143.512,126.348,45.277,0.702,757.227,136.301,452.208,2.385,0.374,190.34,0.481,0.67,0.686,128.456,148.012,125.071,141.212
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0021.tif,950.634,465.784,146.966,139.564,50.826,0.775,737.078,132.674,465.066,-0.718,0.388,175.478,0.401,0.688,0.673,127.201,145.313,124.149,140.439
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0022.tif,933.658,461.247,144.48,140.908,53.514,0.783,730.89,131.56,462.491,1.244,0.344,184.631,0.43,0.677,0.635,127.421,145.362,124.353,140.174
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0023.tif,204.255,433.364,150.757,207.215,235.949,1.151,235.137,42.325,440.43,7.066,0.517,70.464,0.409,0.779,0.702,108.126,132.472,113.673,134.918
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0023.tif,732.141,460.304,133.613,122.111,48.908,0.678,496.682,89.403,461.553,1.248,0.201,214.211,0.451,0.586,0.533,131.654,149.011,127.986,143.211
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0024.tif,257.92,444.96,147.118,176.263,137.279,0.979,252.565,45.462,453.344,8.384,0.648,70.715,0.505,0.78,0.81,108.671,128.96,112.676,132.634
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0024.tif,857.542,457.297,124.173,108.928,45.374,0.605,518.948,93.411,458.438,1.141,0.202,231.023,0.631,0.592,0.466,126.811,149.868,126.111,144.566
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0025.tif,416.176,463.465,130.982,123.464,54.064,0.686,285.46,51.383,468.654,5.189,0.607,92.849,0.484,0.798,0.825,100.696,130.58,108.698,132.696
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0025.tif,695.452,457.29,129.303,123.545,48.28,0.686,477.331,85.92,454.256,-3.033,0.342,159.944,0.529,0.669,0.599,134.121,153.347,129.134,145.825
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0026.tif,427.128,445.409,122.585,118.173,62.36,0.657,280.416,50.475,450.667,5.258,0.56,97.906,0.593,0.738,0.78,100.141,130.241,107.579,132.305
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0026.tif,715.713,449.716,127.804,121.166,46.952,0.673,481.78,86.72,446.95,-2.765,0.326,166.063,0.495,0.652,0.595,134.555,153.321,130.302,146.636
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0027.tif,486.816,412.178,113.292,104.522,51.578,0.581,282.684,50.883,416.923,4.745,0.538,106.607,0.604,0.739,0.768,98.424,130.396,106.096,131.525
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0027.tif,748.022,423.483,123.575,116.168,45.001,0.645,482.756,86.896,416.901,-6.582,0.335,167.613,0.491,0.628,0.658,136.37,153.306,132.325,147.472
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0028.tif,449.58,367.845,110.223,109.443,59.042,0.608,273.352,49.203,373.188,5.343,0.551,101.219,0.522,0.723,0.771,97.641,129.664,104.105,130.996
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0028.tif,806.067,371.814,113.312,110.774,46.75,0.615,496.061,89.291,368.489,-3.325,0.358,168.179,0.481,0.661,0.703,136.101,152.882,133.111,148.537
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0029.tif,462.722,318.246,101.685,105.673,60.645,0.587,271.652,48.897,322.808,4.562,0.475,110.606,0.636,0.69,0.757,96.192,129.517,102.435,130.755
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0029.tif,919.968,339.681,99.522,102.586,49.038,0.57,524.309,94.376,342.371,2.69,0.391,171.891,0.575,0.647,0.701,136.196,154.521,133.929,150.398
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0030.tif,453.96,285.611,93.016,108.07,72.834,0.6,272.553,49.06,290.046,4.435,0.53,103.727,0.594,0.722,0.769,96.748,129.468,102.255,130.728
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0030.tif,975.276,325.849,88.177,98.668,53.874,0.548,534.602,96.228,326.781,0.932,0.359,184.688,0.611,0.631,0.681,136.535,153.714,134.444,150.482
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0031.tif,435.89,259.603,81.731,112.909,95.844,0.627,273.421,49.216,264.601,4.998,0.542,100.535,0.62,0.716,0.768,98.557,129.275,102.433,131.156
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0031.tif,1028.393,292.996,78.92,95.746,60.269,0.532,547.026,98.465,293.165,0.168,0.36,189.459,0.529,0.6,0.72,136.663,153.203,134.57,150.653
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0032.tif,501.054,237.913,78.363,99.058,78.709,0.55,275.742,49.634,241.857,3.944,0.493,112.967,0.546,0.712,0.713,95.833,129.676,101.664,131.021
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0032.tif,1067.272,262.847,71.297,93.329,70.847,0.518,553.377,99.608,266.192,3.344,0.405,181.964,0.548,0.635,0.736,136.701,152.763,134.659,150.51
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0033.tif,513.101,227.613,72.802,97.54,82.82,0.542,278.044,50.048,230.622,3.009,0.479,116.036,0.5,0.71,0.716,96.362,129.524,101.626,131.204
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0033.tif,1124.771,238.442,66.096,89.64,73.264,0.498,560.135,100.824,241.49,3.048,0.407,186.341,0.564,0.641,0.748,137.354,151.614,134.935,150.42
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0034.tif,523.506,211.783,67.178,94.801,81.781,0.527,275.715,49.629,215.868,4.085,0.46,119.594,0.503,0.72,0.702,96.042,128.955,101.209,130.847
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0034.tif,1128.604,229.624,61.645,89.271,80.006,0.496,559.734,100.752,234.162,4.538,0.505,167.534,0.557,0.681,0.781,137.653,151.705,135.239,150.727
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0035.tif,509.816,209.067,63.948,94.669,85.249,0.526,268.133,48.264,213.95,4.884,0.539,109.058,0.5,0.754,0.748,95.425,128.534,100.588,130.651
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0035.tif,1197.054,213.416,57.947,86.489,80.087,0.48,575.18,103.532,217.223,3.807,0.385,197.683,0.586,0.635,0.716,137.433,150.779,135.241,150.618
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0036.tif,505.435,193.967,58.359,92.477,88.576,0.514,259.671,46.741,197.95,3.983,0.563,106.237,0.42,0.773,0.785,95.523,127.642,100.196,129.896
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0036.tif,1203.077,202.564,54.572,85.754,82.533,0.476,573.158,103.169,205.077,2.514,0.508,172.576,0.579,0.682,0.78,137.798,150.929,135.393,150.329
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0037.tif,650.549,179.436,36.717,106.776,111.088,0.593,385.906,69.463,189.994,10.558,0.757,103.91,0.67,0.772,0.86,93.312,155.747,94.834,156.962
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0037.tif,1233.195,197.608,52.092,83.644,78.783,0.465,573.055,103.15,201.357,3.749,0.442,187.333,0.579,0.659,0.753,137.623,150.713,135.602,150.582
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0038.tif,1278.099,193.244,50.7,79.414,74.634,0.441,563.885,101.499,195.488,2.244,0.373,207.557,0.535,0.641,0.685,138.874,151.296,136.846,150.63
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0039.tif,1328.478,191.369,48.408,77.273,73.133,0.429,570.31,102.656,191.229,-0.14,0.459,190.622,0.572,0.683,0.747,139.389,149.686,137.241,149.875
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0040.tif,1321.359,181.855,46.572,76.98,73.417,0.428,565.098,101.718,186.123,4.268,0.463,189.462,0.594,0.68,0.744,139.368,150.072,137.225,149.928
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos10_0041.tif,1333.406,184.948,45.892,75.07,70.603,0.417,556.108,100.099,187.409,2.462,0.427,198.152,0.571,0.653,0.742,139.819,150.014,137.666,149.684
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0000.tif,755.688,356.545,102.375,185.804,209.18,1.032,780.055,140.41,356.115,-0.43,0.677,118.431,0.735,0.745,0.854,234.996,155.094,235.435,154.19
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0001.tif,736.522,364.151,107.877,190.086,216.415,1.056,777.79,140.002,365.237,1.086,0.653,119.071,0.729,0.739,0.826,233.77,156.077,234.879,155.157
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0002.tif,693.809,378.031,110.392,202.29,229.222,1.124,779.725,140.351,375.674,-2.357,0.896,98.638,0.786,0.805,0.892,233.583,156.111,234.055,155.698
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0003.tif,670.81,382.454,113.663,209.502,237.07,1.164,780.754,140.536,387.555,5.101,0.868,98.543,0.785,0.776,0.882,232.694,156.354,233.071,156.145
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0004.tif,745.284,407.836,127.655,190.019,223.68,1.056,786.766,141.618,405.853,-1.983,0.351,163.372,0.481,0.676,0.655,228.588,159.032,231.711,156.643
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0005.tif,638.502,407.835,119.196,219.797,254.201,1.221,779.67,140.341,408.045,0.209,0.909,93.96,0.832,0.79,0.889,231.294,156.872,231.338,156.671
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0006.tif,628.645,410.304,122.569,224.274,259.261,1.246,783.269,140.988,411.934,1.63,0.915,92.897,0.883,0.798,0.896,232.267,157.185,232.251,157.01
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0007.tif,622.074,415.597,125.256,226.831,262.687,1.26,783.921,141.106,415.912,0.315,0.892,93.601,0.867,0.797,0.885,231.854,157.413,232.065,157.118
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0008.tif,608.931,423.712,127.341,231.274,266.483,1.285,782.387,140.83,426.07,2.358,0.925,90.96,0.869,0.801,0.895,231.318,157.674,231.448,157.401
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0009.tif,605.646,432.036,130.758,232.328,269.996,1.291,781.712,140.708,434.241,2.205,0.819,96.419,0.925,0.778,0.88,231.283,158.164,231.122,157.825
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0010.tif,601.265,432.194,133.297,233.77,272.915,1.299,780.875,140.558,431.45,-0.744,0.85,94.273,0.904,0.787,0.871,230.877,158.905,230.823,158.458
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0011.tif,594.694,432.558,134.152,236.534,275.183,1.314,781.473,140.665,434.01,1.452,0.833,94.71,0.925,0.786,0.876,230.964,158.904,230.761,158.497
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0012.tif,593.598,424.209,135.07,237.501,276.247,1.319,783.222,140.98,424.698,0.489,0.876,92.261,0.873,0.782,0.875,230.578,159.212,230.163,158.942
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0013.tif,587.575,420.06,134.884,239.447,279.107,1.33,781.628,140.693,424.109,4.049,0.868,92.254,0.916,0.776,0.883,230.512,159.814,230.346,159.742
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos11_0014.tif,574.432,430.732,136.976,244.983,282.803,1.361,781.811,140.726,432.92,2.188,0.81,94.398,0.927,0.747,0.863,230.928,160.219,230.62,160.039
